ID;Bedingung;Block;Frame;Framerate;Position;Rotation;Timestamp
4;VRslow;4;0;0,3333333;(18.2, 11.8, 31.9);(0.0, 270.0, 0.0);3,418804
4;VRslow;4;1;0,0736445;(18.1, 11.9, 31.9);(0.5, 269.3, 0.4);3,441193
4;VRslow;4;2;0,0060789;(18.0, 12.1, 31.8);(0.9, 268.8, 0.5);3,446241
4;VRslow;4;3;0,0140417;(17.9, 12.2, 31.8);(1.3, 268.3, 0.6);3,460619
4;VRslow;4;4;0,0075707;(17.9, 12.3, 31.8);(1.7, 267.8, 0.7);3,467873
4;VRslow;4;5;0,0122956;(17.8, 12.5, 31.8);(2.1, 267.4, 0.8);3,480475
4;VRslow;4;6;0,0099897;(17.7, 12.6, 31.8);(2.4, 267.0, 0.8);3,490152
4;VRslow;4;7;0,0120881;(17.7, 12.7, 31.8);(2.7, 266.6, 0.8);3,502583
4;VRslow;4;8;0,0120084;(17.6, 12.8, 31.8);(3.0, 266.2, 0.8);3,514503
4;VRslow;4;9;0,0090834;(17.6, 12.9, 31.8);(3.2, 265.9, 0.8);3,523347
4;VRslow;4;10;0,011891;(17.5, 13.0, 31.8);(3.5, 265.5, 0.7);3,535365
4;VRslow;4;11;0,0112782;(17.5, 13.1, 31.8);(3.7, 265.2, 0.6);3,546686
4;VRslow;4;12;0,0105923;(17.5, 13.2, 31.8);(3.9, 264.9, 0.6);3,557259
4;VRslow;4;13;0,0111994;(17.5, 13.2, 31.9);(4.0, 264.7, 0.5);3,568457
4;VRslow;4;14;0,0110987;(17.4, 13.3, 31.9);(4.2, 264.4, 0.4);3,579537
4;VRslow;4;15;0,0114627;(17.4, 13.4, 31.9);(4.3, 264.1, 0.3);3,591053
4;VRslow;4;16;0,0107147;(17.4, 13.4, 31.9);(4.4, 263.8, 0.2);3,601796
4;VRslow;4;17;0,011354;(17.4, 13.5, 31.9);(4.4, 263.6, 0.0);3,613077
4;VRslow;4;18;0,0111664;(17.4, 13.6, 31.9);(4.5, 263.3, 359.9);3,624233
4;VRslow;4;19;0,0109834;(17.4, 13.6, 31.9);(4.5, 263.0, 359.8);3,635234
4;VRslow;4;20;0,0112182;(17.3, 13.7, 31.9);(4.5, 262.8, 359.6);3,646457
4;VRslow;4;21;0,0113566;(17.3, 13.7, 31.9);(4.5, 262.5, 359.3);3,65792
4;VRslow;4;22;0,0111108;(17.3, 13.8, 31.9);(4.4, 262.1, 359.1);3,669268
4;VRslow;4;23;0,0109898;(17.3, 13.8, 31.9);(4.4, 261.8, 358.8);3,679732
4;VRslow;4;24;0,0112763;(17.3, 13.8, 32.0);(4.3, 261.5, 358.5);3,691276
4;VRslow;4;25;0,0112219;(17.3, 13.9, 32.0);(4.3, 261.2, 358.2);3,702452
4;VRslow;4;26;0,0111117;(17.3, 13.9, 32.0);(4.2, 260.8, 357.9);3,71355
4;VRslow;4;27;0,0108858;(17.3, 13.9, 32.0);(4.1, 260.5, 357.7);3,724237
4;VRslow;4;28;0,011219;(17.4, 14.0, 32.0);(4.1, 260.3, 357.4);3,735725
4;VRslow;4;29;0,0112128;(17.4, 14.0, 32.0);(4.0, 260.0, 357.1);3,746786
4;VRslow;4;30;0,0114452;(17.4, 14.0, 32.0);(4.0, 259.7, 356.9);3,758259
4;VRslow;4;31;0,0109297;(17.4, 14.1, 32.1);(3.9, 259.5, 356.6);3,769243
4;VRslow;4;32;0,0120316;(17.4, 14.1, 32.1);(3.9, 259.3, 356.3);3,781237
4;VRslow;4;33;0,0108474;(17.4, 14.1, 32.1);(3.8, 259.0, 356.1);3,792071
4;VRslow;4;34;0,0107539;(17.4, 14.1, 32.1);(3.7, 258.8, 355.9);3,802893
4;VRslow;4;35;0,0111168;(17.4, 14.2, 32.1);(3.5, 258.6, 355.6);3,813909
4;VRslow;4;36;0,0109937;(17.5, 14.2, 32.1);(3.4, 258.4, 355.4);3,824911
4;VRslow;4;37;0,0112978;(17.5, 14.2, 32.1);(3.2, 258.3, 355.1);3,836304
4;VRslow;4;38;0,011086;(17.5, 14.2, 32.2);(3.0, 258.1, 354.9);3,847304
4;VRslow;4;39;0,0114722;(17.5, 14.3, 32.2);(2.9, 258.0, 354.7);3,858791
4;VRslow;4;40;0,0124835;(17.5, 14.3, 32.2);(2.7, 257.9, 354.5);3,871316
4;VRslow;4;41;0,0097214;(17.6, 14.3, 32.2);(2.5, 257.8, 354.3);3,881012
4;VRslow;4;42;0,0111834;(17.6, 14.3, 32.2);(2.4, 257.7, 354.1);3,892173
4;VRslow;4;43;0,0111757;(17.6, 14.3, 32.2);(2.2, 257.6, 353.9);3,903368
4;VRslow;4;44;0,0108618;(17.6, 14.3, 32.2);(2.1, 257.5, 353.7);3,914229
4;VRslow;4;45;0,0112773;(17.6, 14.4, 32.3);(1.9, 257.5, 353.6);3,925479
4;VRslow;4;46;0,0115848;(17.7, 14.4, 32.3);(1.8, 257.5, 353.5);3,937086
4;VRslow;4;47;0,0109646;(17.7, 14.4, 32.3);(1.6, 257.5, 353.3);3,948063
4;VRslow;4;48;0,0109229;(17.7, 14.4, 32.3);(1.5, 257.6, 353.2);3,959085
4;VRslow;4;49;0,0113657;(17.7, 14.4, 32.3);(1.3, 257.6, 353.1);3,970316
4;VRslow;4;50;0,0111342;(17.8, 14.4, 32.3);(1.1, 257.7, 353.0);3,98144
4;VRslow;4;51;0,0121102;(17.8, 14.4, 32.3);(0.9, 257.8, 352.9);3,99359
4;VRslow;4;52;0,0105033;(17.8, 14.4, 32.3);(0.7, 257.9, 352.8);4,004062
4;VRslow;4;53;0,0107837;(17.8, 14.5, 32.4);(0.5, 258.0, 352.8);4,015227
4;VRslow;4;54;0,0113572;(17.9, 14.5, 32.4);(0.3, 258.2, 352.7);4,026231
4;VRslow;4;55;0,01148;(17.9, 14.5, 32.4);(0.1, 258.3, 352.7);4,037691
4;VRslow;4;56;0,0110844;(17.9, 14.5, 32.4);(359.9, 258.4, 352.6);4,048775
4;VRslow;4;57;0,0113369;(17.9, 14.5, 32.4);(359.6, 258.6, 352.6);4,060115
4;VRslow;4;58;0,0120025;(18.0, 14.5, 32.4);(359.4, 258.7, 352.6);4,07212
4;VRslow;4;59;0,0103039;(18.0, 14.5, 32.4);(359.2, 258.9, 352.6);4,08242
4;VRslow;4;60;0,0132022;(18.0, 14.5, 32.4);(358.9, 259.0, 352.6);4,095697
4;VRslow;4;61;0,0137875;(18.1, 14.5, 32.4);(358.7, 259.2, 352.6);4,109425
4;VRslow;4;62;0,0095571;(18.1, 14.5, 32.4);(358.4, 259.3, 352.6);4,119137
4;VRslow;4;63;0,0120458;(18.1, 14.5, 32.4);(358.1, 259.4, 352.6);4,131042
4;VRslow;4;64;0,0120684;(18.1, 14.6, 32.4);(357.9, 259.5, 352.6);4,143097
4;VRslow;4;65;0,0104188;(18.2, 14.6, 32.4);(357.6, 259.6, 352.7);4,153537
4;VRslow;4;66;0,0107458;(18.2, 14.6, 32.4);(357.4, 259.7, 352.7);4,164273
4;VRslow;4;67;0,0123589;(18.2, 14.6, 32.4);(357.1, 259.7, 352.8);4,176615
4;VRslow;4;68;0,0100965;(18.2, 14.6, 32.4);(356.8, 259.7, 352.8);4,187328
4;VRslow;4;69;0,011156;(18.3, 14.6, 32.4);(356.6, 259.6, 352.9);4,197871
4;VRslow;4;70;0,0112988;(18.3, 14.6, 32.4);(356.3, 259.5, 353.0);4,20918
4;VRslow;4;71;0,0111318;(18.3, 14.6, 32.4);(356.0, 259.4, 353.0);4,220344
4;VRslow;4;72;0,0123451;(18.3, 14.6, 32.4);(355.8, 259.1, 353.1);4,232674
4;VRslow;4;73;0,0099007;(18.4, 14.6, 32.4);(355.5, 258.8, 353.3);4,24256
4;VRslow;4;74;0,0111442;(18.4, 14.6, 32.4);(355.2, 258.4, 353.4);4,253817
4;VRslow;4;75;0,0113547;(18.4, 14.6, 32.4);(354.9, 257.9, 353.5);4,265088
4;VRslow;4;76;0,0109984;(18.4, 14.6, 32.4);(354.7, 257.3, 353.7);4,276068
4;VRslow;4;77;0,0114859;(18.5, 14.6, 32.3);(354.4, 256.6, 353.9);4,287578
4;VRslow;4;78;0,0106318;(18.5, 14.7, 32.3);(354.1, 255.7, 354.0);4,298278
4;VRslow;4;79;0,011363;(18.5, 14.7, 32.3);(353.8, 254.8, 354.2);4,309536
4;VRslow;4;80;0,011537;(18.6, 14.7, 32.3);(353.6, 253.8, 354.5);4,321063
4;VRslow;4;81;0,0109133;(18.6, 14.7, 32.2);(353.3, 252.6, 354.7);4,332012
4;VRslow;4;82;0,011007;(18.6, 14.7, 32.2);(353.0, 251.4, 354.9);4,34299
4;VRslow;4;83;0,0112057;(18.6, 14.7, 32.2);(352.8, 250.0, 355.2);4,354271
4;VRslow;4;84;0,0111132;(18.7, 14.7, 32.2);(352.5, 248.6, 355.5);4,365294
4;VRslow;4;85;0,0111952;(18.7, 14.7, 32.1);(352.3, 247.1, 355.8);4,376544
4;VRslow;4;86;0,0112872;(18.7, 14.7, 32.1);(352.1, 245.4, 356.1);4,387875
4;VRslow;4;87;0,0107062;(18.7, 14.7, 32.1);(351.9, 243.8, 356.4);4,398487
4;VRslow;4;88;0,011405;(18.8, 14.7, 32.0);(351.7, 242.0, 356.8);4,40992
4;VRslow;4;89;0,0111159;(18.8, 14.7, 32.0);(351.5, 240.2, 357.1);4,421014
4;VRslow;4;90;0,0112998;(18.8, 14.7, 32.0);(351.4, 238.3, 357.5);4,432292
4;VRslow;4;91;0,0109472;(18.9, 14.7, 31.9);(351.2, 236.4, 357.8);4,44325
4;VRslow;4;92;0,011721;(18.9, 14.7, 31.9);(351.1, 234.5, 358.2);4,454986
4;VRslow;4;93;0,0105607;(18.9, 14.7, 31.9);(351.0, 232.6, 358.6);4,465596
4;VRslow;4;94;0,0113126;(19.0, 14.7, 31.9);(350.9, 230.7, 359.0);4,476877
4;VRslow;4;95;0,0115602;(19.0, 14.7, 31.8);(350.9, 228.7, 359.4);4,488513
4;VRslow;4;96;0,0109213;(19.0, 14.7, 31.8);(350.9, 226.8, 359.7);4,499447
4;VRslow;4;97;0,0118527;(19.1, 14.7, 31.8);(350.8, 224.9, 0.1);4,511195
4;VRslow;4;98;0,010359;(19.1, 14.7, 31.7);(350.8, 223.0, 0.5);4,521564
4;VRslow;4;99;0,0113003;(19.1, 14.7, 31.7);(350.9, 221.2, 0.9);4,532843
4;VRslow;4;100;0,0122103;(19.2, 14.7, 31.7);(350.9, 219.4, 1.2);4,545039
4;VRslow;4;101;0,0102759;(19.2, 14.7, 31.7);(351.0, 217.7, 1.6);4,555408
4;VRslow;4;102;0,011094;(19.2, 14.7, 31.6);(351.0, 216.1, 1.9);4,566547
4;VRslow;4;103;0,0113363;(19.3, 14.7, 31.6);(351.1, 214.5, 2.2);4,577775
4;VRslow;4;104;0,0118618;(19.3, 14.7, 31.6);(351.2, 213.1, 2.4);4,589621
4;VRslow;4;105;0,0106643;(19.3, 14.7, 31.6);(351.3, 211.7, 2.7);4,600685
4;VRslow;4;106;0,0112683;(19.3, 14.7, 31.5);(351.4, 210.4, 2.9);4,611588
4;VRslow;4;107;0,0110853;(19.4, 14.7, 31.5);(351.6, 209.2, 3.2);4,622627
4;VRslow;4;108;0,0117421;(19.4, 14.7, 31.5);(351.7, 208.1, 3.4);4,634385
4;VRslow;4;109;0,010654;(19.4, 14.7, 31.5);(351.8, 207.1, 3.5);4,645119
4;VRslow;4;110;0,0111179;(19.4, 14.7, 31.5);(351.9, 206.2, 3.7);4,656187
4;VRslow;4;111;0,0110904;(19.4, 14.7, 31.5);(352.1, 205.3, 3.9);4,66725
4;VRslow;4;112;0,0122756;(19.5, 14.7, 31.5);(352.2, 204.5, 4.1);4,67951
4;VRslow;4;113;0,0101759;(19.5, 14.7, 31.4);(352.3, 203.7, 4.2);4,689707
4;VRslow;4;114;0,0109768;(19.5, 14.7, 31.4);(352.4, 203.0, 4.4);4,700666
4;VRslow;4;115;0,0114291;(19.5, 14.7, 31.4);(352.5, 202.4, 4.5);4,712134
4;VRslow;4;116;0,0110808;(19.5, 14.7, 31.4);(352.6, 201.8, 4.6);4,7232
