ID;Bedingung;Block;Frame;Framerate;Position;Rotation;Timestamp
3;VRbio;4;0;0,3333333;(16.2, 13.3, 32.1);(6.4, 281.1, 357.6);3,350459
3;VRbio;4;1;0,0689222;(16.2, 13.3, 32.1);(6.7, 279.5, 357.2);3,371182
3;VRbio;4;2;0,0088821;(16.2, 13.3, 32.2);(6.7, 279.6, 357.1);3,379297
3;VRbio;4;3;0,0060624;(16.2, 13.3, 32.2);(6.8, 279.7, 357.1);3,385499
3;VRbio;4;4;0,0112971;(16.2, 13.3, 32.2);(6.9, 279.9, 357.1);3,396759
3;VRbio;4;5;0,011336;(16.2, 13.3, 32.2);(7.0, 280.2, 357.1);3,408124
3;VRbio;4;6;0,0110746;(16.2, 13.3, 32.2);(7.1, 280.5, 357.1);3,419153
3;VRbio;4;7;0,012045;(16.2, 13.3, 32.2);(7.2, 280.9, 357.1);3,43119
3;VRbio;4;8;0,0102741;(16.2, 13.3, 32.2);(7.3, 281.4, 357.1);3,441524
3;VRbio;4;9;0,0128427;(16.2, 13.3, 32.2);(7.4, 281.9, 357.1);3,454333
3;VRbio;4;10;0,0108057;(16.2, 13.3, 32.2);(7.6, 282.5, 357.1);3,465233
3;VRbio;4;11;0,0101466;(16.2, 13.3, 32.2);(7.7, 283.2, 357.1);3,475297
3;VRbio;4;12;0,0111541;(16.2, 13.3, 32.2);(7.9, 283.9, 357.1);3,486506
3;VRbio;4;13;0,0115503;(16.2, 13.3, 32.3);(8.0, 284.7, 357.1);3,497987
3;VRbio;4;14;0,0106436;(16.3, 13.3, 32.3);(8.2, 285.5, 357.1);3,509076
3;VRbio;4;15;0,0112117;(16.3, 13.3, 32.3);(8.3, 286.3, 357.1);3,519851
3;VRbio;4;16;0,0112939;(16.3, 13.3, 32.3);(8.4, 287.1, 357.1);3,531117
3;VRbio;4;17;0,0109711;(16.3, 13.3, 32.3);(8.5, 288.0, 357.1);3,542099
3;VRbio;4;18;0,011181;(16.3, 13.3, 32.3);(8.5, 288.8, 357.1);3,553272
3;VRbio;4;19;0,0124328;(16.3, 13.3, 32.3);(8.6, 289.5, 357.1);3,565699
3;VRbio;4;20;0,0098936;(16.3, 13.3, 32.4);(8.6, 290.3, 357.1);3,575593
3;VRbio;4;21;0,011319;(16.3, 13.3, 32.4);(8.6, 291.0, 357.1);3,586935
3;VRbio;4;22;0,0115611;(16.3, 13.3, 32.4);(8.6, 291.7, 357.1);3,598478
3;VRbio;4;23;0,0105502;(16.3, 13.3, 32.4);(8.7, 292.3, 357.1);3,609045
3;VRbio;4;24;0,0111838;(16.3, 13.3, 32.4);(8.7, 292.9, 357.1);3,620202
3;VRbio;4;25;0,0114101;(16.3, 13.3, 32.4);(8.7, 293.5, 357.1);3,631617
3;VRbio;4;26;0,0110142;(16.3, 13.3, 32.4);(8.8, 294.1, 357.1);3,642655
3;VRbio;4;27;0,0112848;(16.3, 13.3, 32.4);(8.9, 294.6, 357.1);3,653924
3;VRbio;4;28;0,0113214;(16.3, 13.3, 32.4);(8.9, 295.2, 357.0);3,665258
3;VRbio;4;29;0,0108333;(16.3, 13.3, 32.5);(9.0, 295.7, 357.0);3,676072
3;VRbio;4;30;0,0118938;(16.4, 13.3, 32.5);(9.1, 296.2, 357.0);3,687981
3;VRbio;4;31;0,0109887;(16.4, 13.3, 32.5);(9.1, 296.6, 357.0);3,698964
3;VRbio;4;32;0,0105583;(16.4, 13.3, 32.5);(9.2, 297.1, 356.9);3,709563
3;VRbio;4;33;0,0117638;(16.4, 13.3, 32.5);(9.4, 297.5, 356.9);3,721283
3;VRbio;4;34;0,0109802;(16.4, 13.3, 32.5);(9.5, 297.8, 356.9);3,732314
3;VRbio;4;35;0,0107563;(16.4, 13.3, 32.5);(9.6, 298.1, 356.9);3,743003
3;VRbio;4;36;0,01144;(16.4, 13.3, 32.5);(9.7, 298.4, 356.8);3,754451
3;VRbio;4;37;0,0114208;(16.4, 13.3, 32.5);(9.8, 298.7, 356.8);3,765881
3;VRbio;4;38;0,0112526;(16.4, 13.3, 32.5);(9.8, 298.9, 356.7);3,777136
3;VRbio;4;39;0,0105925;(16.4, 13.3, 32.5);(9.9, 299.0, 356.6);3,787764
3;VRbio;4;40;0,0111843;(16.4, 13.3, 32.5);(9.9, 299.2, 356.6);3,798957
3;VRbio;4;41;0,0115381;(16.4, 13.3, 32.5);(9.9, 299.2, 356.6);3,810448
3;VRbio;4;42;0,0108872;(16.4, 13.3, 32.5);(9.9, 299.3, 356.6);3,821327
3;VRbio;4;43;0,0113118;(16.4, 13.3, 32.5);(9.9, 299.3, 356.5);3,832625
3;VRbio;4;44;0,0110718;(16.4, 13.3, 32.5);(9.9, 299.3, 356.5);3,84372
3;VRbio;4;45;0,011441;(16.4, 13.3, 32.5);(9.9, 299.2, 356.5);3,855154
3;VRbio;4;46;0,011217;(16.4, 13.3, 32.5);(9.9, 299.1, 356.4);3,866372
3;VRbio;4;47;0,0114876;(16.4, 13.3, 32.5);(9.9, 299.0, 356.4);3,877896
3;VRbio;4;48;0,0106534;(16.4, 13.3, 32.5);(9.8, 298.9, 356.4);3,888544
3;VRbio;4;49;0,0111767;(16.4, 13.3, 32.5);(9.8, 298.7, 356.4);3,899715
3;VRbio;4;50;0,0114993;(16.4, 13.3, 32.5);(9.8, 298.5, 356.4);3,911206
3;VRbio;4;51;0,0109613;(16.4, 13.3, 32.5);(9.8, 298.4, 356.5);3,922172
3;VRbio;4;52;0,0120695;(16.4, 13.3, 32.5);(9.7, 298.2, 356.5);3,934242
3;VRbio;4;53;0,0100093;(16.4, 13.3, 32.5);(9.7, 298.1, 356.5);3,944233
3;VRbio;4;54;0,0115922;(16.4, 13.3, 32.5);(9.7, 297.9, 356.5);3,955855
3;VRbio;4;55;0,010812;(16.4, 13.3, 32.5);(9.6, 297.7, 356.6);3,966668
3;VRbio;4;56;0,0120325;(16.4, 13.3, 32.5);(9.6, 297.5, 356.6);3,978861
3;VRbio;4;57;0,0102987;(16.4, 13.3, 32.5);(9.5, 297.3, 356.7);3,988974
3;VRbio;4;58;0,0116056;(16.4, 13.3, 32.5);(9.5, 297.1, 356.7);4,000613
3;VRbio;4;59;0,0124718;(16.4, 13.3, 32.5);(9.5, 296.9, 356.7);4,013119
3;VRbio;4;60;0,0120691;(16.4, 13.3, 32.5);(9.4, 296.7, 356.8);4,025134
3;VRbio;4;61;0,0123627;(16.4, 13.3, 32.5);(9.4, 296.4, 356.8);4,037624
3;VRbio;4;62;0,0111103;(16.4, 13.3, 32.5);(9.4, 296.2, 356.9);4,048606
3;VRbio;4;63;0,0117963;(16.4, 13.3, 32.5);(9.3, 296.0, 356.9);4,06043
3;VRbio;4;64;0,0107451;(16.4, 13.3, 32.5);(9.2, 295.8, 357.0);4,071164
3;VRbio;4;65;0,0111362;(16.4, 13.3, 32.4);(9.2, 295.5, 357.1);4,082308
3;VRbio;4;66;0,0109656;(16.4, 13.3, 32.4);(9.2, 295.3, 357.1);4,093289
3;VRbio;4;67;0,0123147;(16.4, 13.3, 32.4);(9.1, 295.0, 357.2);4,105606
3;VRbio;4;68;0,01016;(16.4, 13.3, 32.4);(9.1, 294.6, 357.3);4,115713
3;VRbio;4;69;0,0111052;(16.4, 13.3, 32.4);(9.0, 294.2, 357.3);4,126819
3;VRbio;4;70;0,0113078;(16.4, 13.3, 32.4);(9.0, 293.8, 357.3);4,138149
3;VRbio;4;71;0,0118221;(16.4, 13.3, 32.4);(9.0, 293.3, 357.3);4,149995
3;VRbio;4;72;0,0104546;(16.4, 13.3, 32.4);(8.9, 292.9, 357.3);4,16046
3;VRbio;4;73;0,0118752;(16.4, 13.3, 32.4);(8.9, 292.3, 357.3);4,172296
3;VRbio;4;74;0,01058;(16.4, 13.3, 32.4);(8.9, 291.7, 357.3);4,182873
3;VRbio;4;75;0,0108712;(16.4, 13.3, 32.4);(8.9, 291.2, 357.3);4,194114
3;VRbio;4;76;0,0112623;(16.4, 13.3, 32.4);(8.9, 290.5, 357.3);4,20502
3;VRbio;4;77;0,0113783;(16.4, 13.3, 32.4);(8.8, 289.9, 357.2);4,21636
3;VRbio;4;78;0,0109449;(16.4, 13.3, 32.3);(8.8, 289.3, 357.1);4,227323
3;VRbio;4;79;0,0119312;(16.4, 13.3, 32.3);(8.7, 288.7, 357.1);4,23928
3;VRbio;4;80;0,0105465;(16.4, 13.3, 32.3);(8.7, 288.1, 357.1);4,24985
3;VRbio;4;81;0,0109407;(16.4, 13.3, 32.3);(8.6, 287.6, 357.0);4,260733
3;VRbio;4;82;0,0112965;(16.4, 13.3, 32.3);(8.5, 287.1, 357.0);4,272053
3;VRbio;4;83;0,0127788;(16.4, 13.3, 32.3);(8.4, 286.6, 357.0);4,284786
3;VRbio;4;84;0,0095247;(16.4, 13.3, 32.3);(8.4, 286.1, 356.9);4,294393
3;VRbio;4;85;0,0116491;(16.4, 13.3, 32.3);(8.3, 285.7, 357.0);4,306007
